Timestamp,Grid emission factor,Total conventional power plant,Total electricity demand,Total grid emissions
2018-10-20T09:00:00,514.744,48.736,61.333,33875.801
2018-10-20T10:00:00,483.951,47.778,62.196,33197.734
2018-10-20T11:00:00,445.554,45.979,64.373,31996.36
2018-10-20T12:00:00,422.907,44.221,63.754,30880.382
2018-10-20T13:00:00,423.246,44.019,62.324,30700.933
2018-10-20T14:00:00,435.624,43.696,60.504,30657.509
2018-10-20T15:00:00,461.425,44.685,59.007,31355.276
2018-10-20T16:00:00,508.102,46.061,57.561,32302.68
2018-10-20T17:00:00,547.051,48.144,57.569,33037.268
2018-10-20T18:00:00,529.266,52.292,59.977,33601.31
2018-10-20T19:00:00,528.916,51.676,60.936,33693.328
2018-10-20T20:00:00,546.899,49.564,57.394,33785.537
2018-10-20T21:00:00,556.054,48.315,55.186,33444.146
2018-10-20T22:00:00,559.033,48.168,54.0,33268.858
2018-10-20T23:00:00,554.164,46.41,52.699,32062.999
2018-10-21T00:00:00,553.149,44.679,50.473,30981.913
2018-10-21T01:00:00,556.916,44.548,49.323,30946.272
2018-10-21T02:00:00,556.367,44.198,49.416,30571.569
2018-10-21T03:00:00,561.353,44.156,50.24,30610.068
2018-10-21T04:00:00,563.748,44.187,50.875,30622.082
2018-10-21T05:00:00,562.998,44.817,51.409,30991.097
2018-10-21T06:00:00,560.075,45.005,50.9,31025.491
2018-10-21T07:00:00,561.343,44.258,51.147,30549.292
2018-10-21T08:00:00,545.385,44.476,52.994,30540.468
2018-10-21T09:00:00,501.514,44.506,56.376,30621.072
2018-10-21T10:00:00,456.816,43.769,59.124,30356.609
2018-10-21T11:00:00,419.408,41.769,61.801,29273.375
2018-10-21T12:00:00,393.049,40.239,60.665,28083.169
2018-10-21T13:00:00,382.206,38.143,57.501,26677.476
2018-10-21T14:00:00,392.546,38.354,57.461,26985.967
2018-10-21T15:00:00,414.298,38.594,57.0,27288.468
2018-10-21T16:00:00,452.604,39.572,55.377,27783.68
2018-10-21T17:00:00,497.331,42.958,55.186,29311.146
2018-10-21T18:00:00,490.549,48.835,59.706,31097.373
2018-10-21T19:00:00,485.514,49.929,60.775,31563.174
2018-10-21T20:00:00,490.509,49.559,59.423,32004.305
2018-10-21T21:00:00,505.51,47.115,58.906,31777.539
2018-10-21T22:00:00,514.279,46.387,57.983,32115.761
2018-10-21T23:00:00,508.575,44.272,55.775,30883.253
2018-10-22T00:00:00,495.725,42.201,54.005,29219.932
2018-10-22T01:00:00,487.204,41.636,54.281,28766.364
2018-10-22T02:00:00,483.043,41.285,54.814,28459.512
2018-10-22T03:00:00,475.386,40.662,56.394,27918.932
2018-10-22T04:00:00,473.486,41.197,57.491,28228.196
2018-10-22T05:00:00,493.469,45.221,60.18,31365.101
2018-10-22T06:00:00,503.081,50.956,66.939,35060.789
2018-10-22T07:00:00,481.857,56.667,73.063,36630.302
2018-10-22T08:00:00,462.467,57.576,75.421,36727.67
2018-10-22T09:00:00,442.883,55.887,75.948,36271.314
2018-10-22T10:00:00,429.783,53.659,76.667,36170.525
2018-10-22T11:00:00,412.719,50.196,78.354,35318.441
2018-10-22T12:00:00,391.156,47.202,77.631,33183.322
2018-10-22T13:00:00,385.215,45.904,76.684,32203.679
2018-10-22T14:00:00,395.282,46.051,74.261,32050.193
2018-10-22T15:00:00,414.088,48.462,73.471,33442.728
2018-10-22T16:00:00,450.919,49.383,71.87,34398.673
2018-10-22T17:00:00,479.178,53.731,71.267,35701.993
2018-10-22T18:00:00,474.353,57.655,73.767,36397.305
2018-10-22T19:00:00,481.01,56.077,74.387,36209.568
2018-10-22T20:00:00,485.843,52.741,71.037,35634.713
2018-10-22T21:00:00,472.365,50.587,67.92,34593.25
2018-10-22T22:00:00,457.595,45.778,64.453,31744.439
2018-10-22T23:00:00,433.962,42.051,61.873,29026.521
2018-10-23T00:00:00,409.271,39.355,59.766,26925.197
2018-10-23T01:00:00,394.267,38.741,59.525,26339.933
2018-10-23T02:00:00,381.03,38.479,61.127,26160.494
2018-10-23T03:00:00,360.911,37.715,62.616,25284.275
2018-10-23T04:00:00,342.946,37.537,64.888,24739.143
2018-10-23T05:00:00,342.633,38.795,65.968,25847.575
2018-10-23T06:00:00,324.26,39.591,71.088,25717.076
2018-10-23T07:00:00,305.713,43.538,77.461,26094.143
2018-10-23T08:00:00,304.761,44.089,78.679,26601.459
2018-10-23T09:00:00,300.227,42.148,78.262,26275.232
2018-10-23T10:00:00,297.141,40.728,79.027,26222.518
2018-10-23T11:00:00,292.129,39.278,80.555,26046.367
2018-10-23T12:00:00,284.549,38.209,80.213,25420.255
2018-10-23T13:00:00,279.823,37.587,80.058,24867.051
2018-10-23T14:00:00,281.478,37.104,78.954,24745.589
2018-10-23T15:00:00,286.098,37.037,77.561,24948.033
2018-10-23T16:00:00,285.355,36.186,75.5,24385.828
2018-10-23T17:00:00,282.471,35.985,74.279,23911.093
2018-10-23T18:00:00,276.79,37.886,75.896,23831.037
2018-10-23T19:00:00,277.454,38.123,75.082,23635.733
2018-10-23T20:00:00,279.133,34.988,70.686,22747.754
2018-10-23T21:00:00,254.981,31.689,69.256,20257.191
2018-10-23T22:00:00,244.133,30.082,67.189,18711.723
2018-10-23T23:00:00,227.305,28.565,65.218,17109.027
2018-10-24T00:00:00,222.024,26.883,63.133,16316.262
2018-10-24T01:00:00,220.778,26.981,61.804,16202.927
2018-10-24T02:00:00,223.876,26.909,61.078,16302.181
2018-10-24T03:00:00,222.578,26.876,61.458,16208.24
2018-10-24T04:00:00,228.542,27.571,61.778,16710.448
2018-10-24T05:00:00,252.983,30.06,63.396,18941.554
2018-10-24T06:00:00,298.449,35.822,69.459,23857.344
2018-10-24T07:00:00,322.71,40.512,74.089,26806.731
2018-10-24T08:00:00,335.438,44.006,75.607,28287.155
2018-10-24T09:00:00,345.437,43.972,75.313,28974.027
2018-10-24T10:00:00,341.212,43.313,77.039,28923.118
2018-10-24T11:00:00,334.414,41.511,78.714,28584.705
2018-10-24T12:00:00,331.278,40.944,79.669,28461.799
2018-10-24T13:00:00,334.783,40.836,78.427,28415.656
2018-10-24T14:00:00,345.14,41.231,77.363,28747.063
2018-10-24T15:00:00,367.756,42.413,74.932,29571.611
2018-10-24T16:00:00,390.588,44.825,72.37,30308.892
2018-10-24T17:00:00,403.676,49.2,71.911,30858.586
2018-10-24T18:00:00,411.35,52.195,73.895,31962.789
2018-10-24T19:00:00,417.629,51.703,73.531,32225.881
2018-10-24T20:00:00,429.611,48.468,69.17,31830.211
2018-10-24T21:00:00,424.986,46.122,66.636,30901.772
2018-10-24T22:00:00,425.95,42.984,63.2,29618.581
2018-10-24T23:00:00,410.071,40.284,61.198,28041.579
2018-10-25T00:00:00,393.795,37.833,59.514,26430.16
2018-10-25T01:00:00,376.765,36.902,59.59,25750.595
2018-10-25T02:00:00,351.152,35.442,60.383,24242.221
2018-10-25T03:00:00,334.633,34.498,61.152,23136.794
2018-10-25T04:00:00,338.699,35.273,60.899,23710.534
2018-10-25T05:00:00,351.001,37.61,64.229,25685.582
2018-10-25T06:00:00,356.408,40.556,69.345,27406.16
2018-10-25T07:00:00,359.279,43.398,74.647,28887.141
2018-10-25T08:00:00,352.619,45.105,76.246,29005.474
2018-10-25T09:00:00,349.969,44.063,76.407,28948.283
2018-10-25T10:00:00,343.625,43.258,77.831,28966.946
2018-10-25T11:00:00,339.507,42.981,78.616,28907.057
2018-10-25T12:00:00,342.108,42.399,77.239,29011.407
2018-10-25T13:00:00,345.353,41.361,76.099,28742.926
2018-10-25T14:00:00,351.946,41.692,75.871,29026.156
2018-10-25T15:00:00,363.847,42.159,75.558,29339.9
2018-10-25T16:00:00,380.254,43.107,73.595,29868.349
2018-10-25T17:00:00,396.14,46.163,73.619,31092.461
2018-10-25T18:00:00,402.45,48.682,74.998,31712.051
2018-10-25T19:00:00,409.401,48.384,75.522,32003.528
2018-10-25T20:00:00,419.027,47.45,70.892,31451.28
2018-10-25T21:00:00,436.163,45.702,66.657,31142.944
2018-10-25T22:00:00,447.779,43.926,62.73,29953.355
2018-10-25T23:00:00,462.987,42.612,59.379,29320.523
2018-10-26T00:00:00,467.454,42.266,58.321,28670.583
2018-10-26T01:00:00,475.517,42.454,58.18,28802.686
2018-10-26T02:00:00,480.74,42.299,57.181,28626.194
2018-10-26T03:00:00,483.324,42.686,57.494,28910.653
2018-10-26T04:00:00,481.753,43.064,58.84,29166.513
2018-10-26T05:00:00,486.253,44.923,61.496,30664.727
2018-10-26T06:00:00,484.767,48.828,66.624,33140.337
2018-10-26T07:00:00,469.527,52.835,72.694,34642.178
2018-10-26T08:00:00,457.252,53.975,74.767,35128.829
2018-10-26T09:00:00,440.792,53.629,75.119,34868.072
2018-10-26T10:00:00,420.093,52.124,75.852,34262.71
2018-10-26T11:00:00,401.833,49.964,75.745,33294.131
2018-10-26T12:00:00,381.376,46.407,75.567,31714.298
2018-10-26T13:00:00,366.489,43.8,74.055,30062.43
2018-10-26T14:00:00,370.979,43.723,71.984,29644.887
2018-10-26T15:00:00,389.758,44.239,70.402,30413.926
2018-10-26T16:00:00,414.513,45.585,68.52,31210.121
2018-10-26T17:00:00,441.767,47.463,68.271,32356.134
2018-10-26T18:00:00,437.052,49.16,70.503,32856.994
2018-10-26T19:00:00,427.199,48.411,70.758,32333.819
2018-10-26T20:00:00,415.285,44.151,67.091,30299.403
2018-10-26T21:00:00,405.243,41.786,63.267,28834.141
2018-10-26T22:00:00,397.131,39.763,59.949,27606.895
2018-10-26T23:00:00,377.637,37.484,57.954,26074.01
2018-10-27T00:00:00,354.101,35.221,57.397,24022.657
2018-10-27T01:00:00,341.002,34.167,55.809,22689.061
2018-10-27T02:00:00,337.01,34.057,54.937,22452.213
2018-10-27T03:00:00,334.911,34.08,55.401,22327.145
2018-10-27T04:00:00,333.221,34.344,55.623,22339.045
2018-10-27T05:00:00,352.833,35.935,55.849,23908.088
2018-10-27T06:00:00,363.393,36.999,56.409,24953.196
2018-10-27T07:00:00,377.031,38.997,58.21,25973.655
2018-10-27T08:00:00,410.791,42.32,60.854,28460.182
2018-10-27T09:00:00,419.81,44.023,62.661,29841.529
2018-10-27T10:00:00,421.898,44.222,63.24,30423.764
2018-10-27T11:00:00,418.4,44.098,64.074,30403.334
2018-10-27T12:00:00,422.888,44.041,63.342,30299.015
2018-10-27T13:00:00,437.522,44.066,61.41,30265.935
2018-10-27T14:00:00,460.686,45.434,60.321,31168.189
2018-10-27T15:00:00,486.899,46.833,59.652,32173.515
2018-10-27T16:00:00,506.359,49.045,59.505,32987.885
2018-10-27T17:00:00,513.231,51.914,60.799,33763.403
2018-10-27T18:00:00,506.025,53.389,63.446,34126.049
2018-10-27T19:00:00,507.62,51.91,62.939,34144.433
2018-10-27T20:00:00,499.965,49.548,61.037,33252.709
2018-10-27T21:00:00,496.485,45.735,58.068,31619.03
2018-10-27T22:00:00,476.785,42.942,57.009,29763.138
2018-10-27T23:00:00,458.098,40.73,53.888,27964.281
2018-10-28T00:00:00,439.86,38.917,50.978,26213.852
2018-10-28T01:00:00,433.57,37.816,48.501,25344.16
2018-10-28T02:00:00,432.518,37.317,47.068,25027.388
2018-10-28T03:00:00,429.863,36.957,46.83,24849.346
2018-10-28T04:00:00,427.804,37.448,47.395,25169.186
2018-10-28T05:00:00,425.88,37.488,49.078,25358.639
2018-10-28T06:00:00,426.17,37.9,49.334,25911.027
2018-10-28T07:00:00,419.028,38.841,50.909,26355.178
2018-10-28T08:00:00,407.659,39.686,54.526,26639.281
2018-10-28T09:00:00,401.704,40.082,56.864,26852.954
2018-10-28T10:00:00,393.299,39.966,59.134,27047.755
2018-10-28T11:00:00,383.054,40.407,60.578,27066.498
2018-10-28T12:00:00,377.572,39.792,60.119,26737.452
2018-10-28T13:00:00,374.87,39.128,59.883,26597.205
2018-10-28T14:00:00,378.077,38.532,58.594,26429.759
2018-10-28T15:00:00,385.048,38.974,59.325,26715.992
2018-10-28T16:00:00,386.593,39.214,60.029,26570.26
2018-10-28T17:00:00,382.254,40.238,62.495,26986.375
2018-10-28T18:00:00,371.87,40.66,63.826,27014.557
2018-10-28T19:00:00,369.855,40.323,63.078,26888.837
2018-10-28T20:00:00,365.642,38.703,60.837,26163.89
2018-10-28T21:00:00,361.146,37.902,59.878,25402.176
2018-10-28T22:00:00,359.878,37.43,59.344,24872.275
2018-10-28T23:00:00,347.867,36.183,58.655,23607.643
2018-10-29T00:00:00,327.006,33.696,56.468,21269.141
2018-10-29T01:00:00,330.946,33.426,55.856,21023.42
2018-10-29T02:00:00,342.314,33.583,54.577,21216.561
2018-10-29T03:00:00,353.325,34.428,55.939,22117.559
2018-10-29T04:00:00,366.577,35.912,56.561,23614.134
2018-10-29T05:00:00,388.754,38.828,59.053,26387.29
2018-10-29T06:00:00,400.297,43.917,65.656,29141.066
2018-10-29T07:00:00,385.067,48.313,70.849,29764.561
2018-10-29T08:00:00,373.429,49.443,73.697,29660.505
2018-10-29T09:00:00,368.497,49.039,74.701,29656.304
2018-10-29T10:00:00,368.741,48.27,76.452,30233.211
2018-10-29T11:00:00,369.872,47.727,77.247,30579.299
2018-10-29T12:00:00,378.353,46.739,76.199,30834.488
2018-10-29T13:00:00,378.456,47.396,75.876,30956.875
2018-10-29T14:00:00,386.01,46.209,74.254,30813.427
2018-10-29T15:00:00,394.959,46.023,73.753,31056.437
2018-10-29T16:00:00,394.568,45.684,72.812,30898.417
2018-10-29T17:00:00,381.11,46.738,74.938,30922.278
2018-10-29T18:00:00,380.923,46.567,75.634,31013.682
2018-10-29T19:00:00,380.814,45.416,74.908,30525.111
2018-10-29T20:00:00,383.898,42.613,69.641,29252.846
2018-10-29T21:00:00,374.715,40.62,66.809,28114.107
2018-10-29T22:00:00,359.618,38.41,65.46,26339.308
2018-10-29T23:00:00,329.08,34.91,62.86,22988.257
2018-10-30T00:00:00,313.5,33.159,60.123,21142.33
2018-10-30T01:00:00,306.063,32.084,59.001,20130.809
2018-10-30T02:00:00,315.384,32.234,57.787,20236.75
2018-10-30T03:00:00,325.554,32.736,58.163,20728.046
2018-10-30T04:00:00,342.348,34.508,60.82,22513.842
2018-10-30T05:00:00,351.894,36.654,62.803,24424.109
2018-10-30T06:00:00,357.635,40.381,66.542,26436.011
2018-10-30T07:00:00,350.211,42.521,70.894,27222.47
2018-10-30T08:00:00,336.052,43.146,73.512,27136.439
2018-10-30T09:00:00,322.899,41.845,74.197,26533.937
2018-10-30T10:00:00,310.785,41.117,75.592,26209.824
2018-10-30T11:00:00,305.302,40.69,77.8,26218.053
2018-10-30T12:00:00,314.817,41.134,77.206,26955.158
2018-10-30T13:00:00,317.878,41.46,76.917,27231.868
2018-10-30T14:00:00,328.971,41.269,76.037,27841.585
2018-10-30T15:00:00,325.259,40.105,76.321,27076.399
2018-10-30T16:00:00,317.152,39.156,75.187,26288.855
2018-10-30T17:00:00,309.866,40.644,77.263,26528.783
2018-10-30T18:00:00,308.436,40.535,76.489,26579.649
2018-10-30T19:00:00,304.338,39.371,74.955,25821.202
2018-10-30T20:00:00,304.192,37.002,70.475,24819.848
2018-10-30T21:00:00,298.407,35.44,68.621,23936.696
2018-10-30T22:00:00,281.141,33.063,65.597,21662.392
2018-10-30T23:00:00,254.298,30.517,63.735,18997.977
2018-10-31T00:00:00,243.855,29.806,63.524,18032.954
2018-10-31T01:00:00,250.645,29.902,61.895,18111.521
2018-10-31T02:00:00,259.479,30.733,60.905,18503.829
2018-10-31T03:00:00,282.399,32.176,60.576,19966.314
2018-10-31T04:00:00,314.268,34.588,60.748,22257.865
2018-10-31T05:00:00,347.841,37.913,62.089,25359.02
2018-10-31T06:00:00,367.358,41.724,66.018,27617.652
2018-10-31T07:00:00,384.508,44.863,69.088,29329.162
2018-10-31T08:00:00,376.753,44.396,70.799,29475.164
2018-10-31T09:00:00,375.728,43.654,72.722,30229.885
2018-10-31T10:00:00,363.519,42.905,73.962,29678.212
2018-10-31T11:00:00,368.616,43.191,74.953,30007.23
2018-10-31T12:00:00,386.186,44.374,73.434,30714.907
2018-10-31T13:00:00,412.412,46.984,70.611,31598.656
2018-10-31T14:00:00,438.714,49.678,67.389,32053.291
2018-10-31T15:00:00,468.442,50.875,66.385,32573.065
2018-10-31T16:00:00,477.532,51.499,65.888,32771.11
2018-10-31T17:00:00,454.395,53.832,69.714,33440.805
2018-10-31T18:00:00,455.928,51.599,69.464,33773.507
2018-10-31T19:00:00,450.794,50.015,69.373,33448.123
2018-10-31T20:00:00,447.732,47.774,66.34,32438.078
2018-10-31T21:00:00,449.386,44.361,62.55,30735.823
2018-10-31T22:00:00,448.631,43.104,59.397,29734.827
2018-10-31T23:00:00,450.026,43.202,59.888,29871.363
2018-11-01T00:00:00,456.178,41.973,55.748,28909.936
2018-11-01T01:00:00,463.15,42.537,55.589,29273.63
2018-11-01T02:00:00,460.949,42.04,56.023,28959.9
2018-11-01T03:00:00,465.36,42.116,55.886,29041.41
2018-11-01T04:00:00,461.113,42.007,56.674,28792.495
2018-11-01T05:00:00,456.513,42.26,56.833,28975.397
2018-11-01T06:00:00,448.115,42.778,58.567,29210.965
2018-11-01T07:00:00,443.874,43.946,60.559,29988.489
2018-11-01T08:00:00,436.758,43.791,61.525,29903.403
2018-11-01T09:00:00,437.488,45.018,62.97,30441.959
2018-11-01T10:00:00,454.909,45.993,64.1,31450.434
2018-11-01T11:00:00,466.334,45.933,65.703,31881.368
2018-11-01T12:00:00,471.355,46.365,66.175,31858.687
2018-11-01T13:00:00,476.882,46.425,64.685,31722.157
2018-11-01T14:00:00,483.13,45.912,63.752,31681.921
2018-11-01T15:00:00,497.757,46.789,62.491,32025.899
2018-11-01T16:00:00,503.341,49.934,62.154,32799.387
2018-11-01T17:00:00,489.719,52.139,65.987,33684.538
2018-11-01T18:00:00,475.913,51.604,67.52,33504.56
2018-11-01T19:00:00,469.404,50.157,67.001,32974.06
2018-11-01T20:00:00,464.659,46.424,64.185,31409.341
2018-11-01T21:00:00,436.703,43.711,61.705,29314.962
2018-11-01T22:00:00,415.158,41.613,61.098,27850.064
2018-11-01T23:00:00,401.535,39.726,57.966,26516.308
2018-11-02T00:00:00,385.515,38.177,56.543,25088.558
2018-11-02T01:00:00,373.334,35.99,54.603,23697.508
2018-11-02T02:00:00,363.588,34.944,53.17,22649.596
2018-11-02T03:00:00,353.281,34.824,54.826,22303.196
2018-11-02T04:00:00,366.389,36.641,56.182,23873.197
2018-11-02T05:00:00,378.425,38.527,58.413,25384.995
2018-11-02T06:00:00,395.942,43.819,64.394,28736.98
2018-11-02T07:00:00,409.954,46.417,68.043,30652.966
2018-11-02T08:00:00,406.725,46.946,69.228,31114.308
2018-11-02T09:00:00,398.036,46.05,70.456,30925.382
2018-11-02T10:00:00,394.334,45.874,70.358,30928.321
2018-11-02T11:00:00,388.163,45.08,70.602,30371.902
2018-11-02T12:00:00,384.072,44.363,70.223,29640.097
2018-11-02T13:00:00,411.062,44.927,67.68,30215.915
2018-11-02T14:00:00,447.309,48.076,66.109,31777.166
2018-11-02T15:00:00,481.965,50.549,64.749,32815.609
2018-11-02T16:00:00,496.322,52.489,65.744,33158.748
2018-11-02T17:00:00,494.202,55.373,68.584,34036.166
2018-11-02T18:00:00,503.896,54.926,69.328,34560.577
2018-11-02T19:00:00,510.671,53.734,67.468,34632.913
2018-11-02T20:00:00,519.878,52.498,63.535,34502.23
2018-11-02T21:00:00,536.537,50.352,61.448,34131.928
2018-11-02T22:00:00,539.351,48.87,59.846,33205.461
2018-11-02T23:00:00,536.221,47.166,57.205,32059.39
2018-11-03T00:00:00,533.062,45.34,55.509,30793.37
2018-11-03T01:00:00,532.089,45.045,53.994,30496.052
2018-11-03T02:00:00,535.224,44.487,53.359,30094.668
2018-11-03T03:00:00,536.646,44.397,53.202,29995.903
2018-11-03T04:00:00,536.506,44.596,54.012,30056.146
2018-11-03T05:00:00,540.824,45.566,53.699,30793.393
2018-11-03T06:00:00,547.493,46.969,54.105,31996.595
2018-11-03T07:00:00,546.117,48.49,56.579,32999.829
2018-11-03T08:00:00,525.827,48.678,59.296,33183.197
2018-11-03T09:00:00,500.727,48.467,62.521,33147.085
2018-11-03T10:00:00,479.847,48.227,63.274,32985.542
2018-11-03T11:00:00,470.957,48.157,63.599,33086.59
2018-11-03T12:00:00,470.033,47.454,63.656,32795.779
2018-11-03T13:00:00,473.658,46.555,61.705,32143.289
2018-11-03T14:00:00,493.051,46.707,59.846,32238.172
2018-11-03T15:00:00,525.262,48.094,58.71,33021.355
2018-11-03T16:00:00,540.135,49.271,59.407,33485.047
2018-11-03T17:00:00,513.779,52.446,63.745,34063.788
2018-11-03T18:00:00,508.181,51.717,64.515,34193.732
2018-11-03T19:00:00,502.575,50.425,62.738,33954.342
2018-11-03T20:00:00,495.367,47.681,60.221,32753.279
2018-11-03T21:00:00,470.342,44.544,57.668,30204.305
2018-11-03T22:00:00,461.002,42.316,55.39,28552.648
2018-11-03T23:00:00,448.719,39.858,53.597,26870.637
2018-11-04T00:00:00,433.516,37.456,51.913,24988.167
2018-11-04T01:00:00,433.428,37.492,51.289,24966.756
2018-11-04T02:00:00,435.915,37.271,50.165,24791.27
2018-11-04T03:00:00,443.782,37.386,49.987,24976.078
2018-11-04T04:00:00,451.634,37.825,49.237,25332.997
2018-11-04T05:00:00,460.088,38.441,49.876,25798.281
2018-11-04T06:00:00,470.727,38.991,49.392,26307.981
2018-11-04T07:00:00,481.364,40.049,50.323,27145.157
2018-11-04T08:00:00,484.426,41.816,53.223,28269.959
2018-11-04T09:00:00,481.899,44.588,55.669,29669.869
2018-11-04T10:00:00,486.304,45.928,57.708,30626.616
2018-11-04T11:00:00,486.515,46.986,60.448,31057.897
2018-11-04T12:00:00,493.864,46.992,60.262,31188.24
2018-11-04T13:00:00,521.367,45.701,57.051,31517.815
2018-11-04T14:00:00,536.468,45.276,55.564,31409.201
2018-11-04T15:00:00,543.725,46.331,54.92,31707.574
2018-11-04T16:00:00,545.054,46.938,55.984,32078.692
2018-11-04T17:00:00,521.058,49.362,59.79,32489.173
2018-11-04T18:00:00,505.799,50.463,60.699,32541.03
2018-11-04T19:00:00,511.673,49.347,59.209,32522.646
2018-11-04T20:00:00,523.063,47.278,57.32,32161.086
2018-11-04T21:00:00,521.588,45.899,56.546,31453.35
2018-11-04T22:00:00,521.161,45.55,55.723,31121.721
2018-11-04T23:00:00,523.242,44.21,53.528,30341.505
2018-11-05T00:00:00,522.182,42.792,52.52,29365.082
2018-11-05T01:00:00,521.801,42.923,51.745,29354.106
2018-11-05T02:00:00,522.011,43.422,52.326,29621.361
2018-11-05T03:00:00,525.898,43.417,54.083,29884.757
2018-11-05T04:00:00,530.264,45.075,55.042,31150.211
2018-11-05T05:00:00,536.582,48.542,56.413,33539.989
2018-11-05T06:00:00,541.176,53.475,64.638,36690.325
2018-11-05T07:00:00,527.811,57.488,69.882,38271.501
2018-11-05T08:00:00,513.729,58.892,71.474,38586.493
2018-11-05T09:00:00,499.232,59.417,73.029,38631.025
2018-11-05T10:00:00,492.935,58.027,73.934,38210.563
2018-11-05T11:00:00,493.713,56.247,74.775,38210.647
2018-11-05T12:00:00,485.619,54.259,75.733,37447.953
2018-11-05T13:00:00,481.579,54.408,75.053,37494.199
2018-11-05T14:00:00,497.304,54.685,72.301,37952.449
2018-11-05T15:00:00,518.373,55.048,70.994,38098.688
2018-11-05T16:00:00,509.358,58.221,71.714,38367.577
2018-11-05T17:00:00,489.145,59.773,74.756,38371.789
2018-11-05T18:00:00,496.242,57.528,75.039,38532.289
2018-11-05T19:00:00,492.692,56.538,74.0,38064.309
2018-11-05T20:00:00,496.684,54.911,70.934,37090.761
2018-11-05T21:00:00,503.722,52.762,67.643,35909.189
2018-11-05T22:00:00,508.832,50.556,64.77,34708.972
2018-11-05T23:00:00,506.944,48.748,62.055,33474.067
2018-11-06T00:00:00,504.25,46.451,60.217,31903.817
2018-11-06T01:00:00,507.551,46.232,58.829,31561.933
2018-11-06T02:00:00,508.466,45.487,59.183,31138.659
2018-11-06T03:00:00,502.643,43.96,60.115,29953.64
2018-11-06T04:00:00,503.176,45.584,61.228,30823.732
2018-11-06T05:00:00,505.994,47.872,63.011,32520.368
2018-11-06T06:00:00,513.761,53.146,68.343,35932.566
